"EASTING" "NORTHING" "Emberiza_citrinella" "bio1" "bio2" "bio3" "bio4" "bio5" "bio6" "bio7" "bio8" "bio9" "bio10" "bio11" "bio12" "bio13" "bio14" "bio15" "bio16" "bio17" "bio18" "bio19"
345000 705000 1 79.5427093505859 74 37 4395.1865234375 186.594482421875 -9.4055233001709 196 112.968933105469 45.8548736572266 137.594482421875 23.968936920166 698.509521484375 68.7189025878906 44.1968879699707 14 199.71647644043 140.538909912109 178.978088378906 172.900405883789
345000 745000 1 77.0473022460938 73 37 4357.64501953125 182.423309326172 -11.3287019729614 193.752014160156 31.2138233184814 43.2138252258301 134.589828491211 22.2138233184814 728.228088378906 73.1533813476562 45.6858329772949 14.1665201187134 207.535125732422 149.424713134766 180.26252746582 190.535125732422
345000 985000 0 75.6214218139648 61 37.5275650024414 3494.71923828125 161.093856811523 1.07449376583099 160.01936340332 44.4153823852539 85.6214218139648 121.621421813965 33.546932220459 917.636047363281 105.657180786133 49.5275650024414 25.0744934082031 303.573608398438 154.58268737793 187.98063659668 265.573608398438
355000 105000 0 90.7991485595703 69.8140182495117 34.3148880004883 4669.95263671875 205.226333618164 4.7570538520813 200.469284057617 43.7570533752441 108.983390808105 153.91145324707 35.3702239990234 841.853698730469 93.6779632568359 51.088550567627 19.2727947235107 268.146209716797 167.606018066406 177.058700561523 252.332183837891
355000 195000 1 96.7353591918945 70.4584121704102 35.4584121704102 4569.8701171875 207.517532348633 11.5175247192383 196 49.6327018737793 99.5860977172852 157.517532348633 41.4132385253906 838.517761230469 89.8448791503906 53.7290496826172 16.6458740234375 258.460723876953 174.825393676758 184.854141235352 235.025039672852
355000 225000 1 96.8932037353516 69.6310653686523 35.6310691833496 4482.5703125 204.70182800293 12.332896232605 192.368927001953 50.5242767333984 90.938850402832 155.424346923828 41.6864891052246 779.196411132812 81.5479965209961 51.6617431640625 15.3689308166504 235.557891845703 165.431793212891 174.385772705078 214.351165771484
355000 275000 1 87.0074005126953 69.0252380371094 35 4604.82958984375 195.513031005859 -0.992600739002228 196.505630493164 38.4354667663574 51.9868698120117 147.961639404297 30.0073986053467 766.761962890625 78.5140609741211 52.0588989257812 13.4485988616943 226.510391235352 164.631851196289 177.577667236328 205.55615234375
355000 315000 1 87.5926666259766 68.4861373901367 34 4635.18115234375 194.947998046875 -3.40733528137207 198.355331420898 43.5364952087402 54.5926628112793 148.217071533203 29.0788040161133 695.611267089844 68.079719543457 44.1659851074219 13 196.680770874023 141.601043701172 173.459335327148 172.767028808594
355000 355000 1 89.5867538452148 68.2448196411133 35.5836372375488 4433.7529296875 192.664306640625 3.17039346694946 189.493911743164 65.9255676269531 54.5867538452148 147.664306640625 34.7509155273438 790.857238769531 79.5731430053711 49.8253479003906 15.1641616821289 232.23291015625 154.989501953125 200.407836914062 198.39111328125
355000 435000 0 89.1251525878906 69 36 4477.93798828125 191.903091430664 2.03263926506042 189.870452880859 65.4069366455078 65.7837371826172 146.903091430664 32.4069366455078 1090.53210449219 118.275848388672 65.0246963500977 22 347.132293701172 206.637680053711 258.071563720703 287.967559814453
355000 505000 0 71.5523071289062 70 35 4579.9013671875 179.231643676758 -15.7683582305908 195 23.2316417694092 91.754035949707 131.231643676758 14.2316417694092 1258.78381347656 142.285797119141 75.0454406738281 22 409.221649169922 231.614532470703 269.808807373047 363.138854980469
355000 555000 1 76.0758972167969 71.9460220336914 36 4557.91796875 186.075897216797 -11.8161554336548 197.892044067383 35.5542526245117 89.1692047119141 136.218673706055 19.1298694610596 962.710998535156 100.406150817871 56.879566192627 18.8475112915039 293.336120605469 186.232009887695 226.237991333008 255.14338684082
355000 585000 0 72.1880874633789 72 36 4498.763671875 181.194946289062 -15.1965026855469 196.391448974609 24.5795383453369 92.796630859375 131.192291259766 15.1949501037598 1000.57153320312 101.98250579834 62.1896362304688 17 302.775817871094 196.996231079102 233.597915649414 270.169921875
355000 665000 1 70.7300643920898 73.0125503540039 36.0125465393066 4456.09814453125 181.557434082031 -18.4174766540527 199.974899291992 48.4453201293945 36.5825233459473 129.72819519043 14.7407360076904 841.420959472656 83.4174728393555 53.2197456359863 14.1726360321045 240.873260498047 175.856964111328 208.786636352539 210.226119995117
355000 785000 0 58.8612098693848 71.428596496582 37 4265.94580078125 162.830215454102 -27.5673828125 190.397598266602 15.4326171875 74.9126510620117 115.4326171875 6.4326171875 930.944519042969 95.4025192260742 59.6293601989746 14.9690103530884 276.871917724609 189.63427734375 219.288116455078 255.331512451172
355000 825000 1 70.2002029418945 70.8740768432617 38 4137.55615234375 170.940155029297 -14.5397481918335 185.479904174805 41.8014106750488 59.8139877319336 124.558525085449 19.4602508544922 837.854187011719 81.7097091674805 53.0831527709961 15 242.577545166016 171.398696899414 208.044723510742 219.317489624023
355000 865000 1 80.9752578735352 69 38 3967.42553710938 177.976928710938 -2.02474284172058 180.001678466797 61.7921714782715 58.7657814025879 132.976928710938 32.7921714782715 770.280334472656 78.0214004516602 47.5317993164062 16.5712795257568 224.492919921875 154.084991455078 198.699096679688 194.350357055664
365000 1015000 0 77.1645202636719 58 37 3427.796875 159.164520263672 5.16451740264893 154 63.1645164489746 85.1645202636719 122.164520263672 36.1645164489746 982.861267089844 114.670967102051 50 27.8354835510254 334.012908935547 159.835479736328 188.670959472656 262.341918945312
365000 1045000 0 76 56.0177841186523 37.0177841186523 3278.11474609375 156 6.9822154045105 149.017791748047 62.9660415649414 83 119.00212097168 37.9800910949707 1007.99572753906 117.99787902832 51 28 343.997863769531 163 228.203720092773 272
365000 135000 1 91.448112487793 71.9269561767578 34.9269599914551 4693.734375 207.516494750977 3.95994138717651 203.556549072266 42.9599418640137 110.96460723877 155.032974243164 35.0329818725586 814.229553222656 88.4505310058594 49.8939781188965 17 253.3115234375 166.719573974609 180.059265136719 234.009490966797
365000 175000 1 95.7381820678711 71.4362945556641 35.5346450805664 4596.19091796875 208.465347290039 9.73817920684814 198.727172851562 48.7381782531738 59.6398277282715 157.105178833008 40.6398277282715 810.537963867188 86.8768157958984 51.6620559692383 16.4653549194336 248.630447387695 170.462753295898 183.440521240234 225.066741943359
365000 255000 1 90.9852294921875 70.4674987792969 35.4674949645996 4552.90380859375 199.258178710938 4.11385917663574 195.144317626953 43.3241004943848 55.3867988586426 150.129547119141 34.4527282714844 731.265563964844 73.663444519043 49.5975112915039 12.7270593643188 212.585525512695 155.937774658203 173.418640136719 193.585525512695
365000 325000 1 89.0717239379883 69.2501983642578 35 4601.31201171875 195.804290771484 -0.83903694152832 196.643325805664 59.2978515625 55.0717239379883 149.071731567383 31.1609630584717 694.934143066406 67.2484817504883 43.5351448059082 12.7497978210449 193.656204223633 140.640701293945 177.657913208008 169.675430297852
365000 415000 0 84.3655700683594 68.1869964599609 35.1869964599609 4514.2294921875 188.376861572266 -2.44743204116821 190.824295043945 60.306941986084 103.373992919922 142.441040039062 28.2427577972412 1226.04748535156 137.117584228516 75.8969039916992 20.0641841888428 386.201812744141 238.821929931641 282.863555908203 338.973236083984
365000 455000 0 77.0556030273438 69.4257659912109 36 4525.32568359375 181.433807373047 -9.29368209838867 190.727493286133 30.0555992126465 96.4338073730469 135.433807373047 20.0555992126465 1389.42407226562 162.523132324219 79.3120193481445 23.0764808654785 457.616943359375 253.332901000977 295.566192626953 406.100555419922
365000 535000 1 67.4436721801758 71.0364837646484 36 4560.9306640625 176.443664550781 -19.5875453948975 196.031219482422 19.4124546051025 87.4750900268555 126.480354309082 10.4436712265015 1152.97607421875 125.158096313477 71.4408187866211 19.9997997283936 366.465148925781 218.672882080078 252.876373291016 328.433929443359
365000 565000 0 76.2787475585938 72 36 4521.49951171875 185.33984375 -11.5001678466797 196.84001159668 28.4998321533203 96.3398361206055 135.33984375 19.4998321533203 916.059814453125 93.5999221801758 56.4390830993652 17.0610866546631 275.238861083984 180.580932617188 217.501358032227 242.398849487305
365000 685000 0 84.7370834350586 73.2629165649414 37 4354.4697265625 191 -3.52583336830139 194.525833129883 117.737083435059 51.4741668701172 141.737075805664 29.7370834350586 657.474182128906 70 37.7370834350586 16.2629165649414 194 128.737075805664 175 150.474166870117
365000 735000 1 81 73 38 4258.421875 184.342697143555 -6 190.342697143555 114 48 137 27.6572971343994 685.60107421875 67.6572952270508 43 15 196.314590454102 137.657302856445 175.314590454102 171.657302856445
365000 765000 1 80 73 38.4885025024414 4217.24755859375 182.511505126953 -5.51149845123291 188.022994995117 114 47 136 27.6083106994629 702.480712890625 68.4885025024414 43.4885025024414 15 200.291549682617 141.291549682617 179.291549682617 177.409133911133
365000 845000 1 77.4502563476562 69.7981796264648 38 4021.39624023438 176.023941040039 -4.85184288024902 180.875778198242 57.450252532959 90.9768371582031 130.450256347656 28.6520748138428 803.457702636719 80.3491973876953 51.1473770141602 15.4263114929199 234.147872924805 163.170547485352 201.123443603516 206.519744873047
375000 205000 1 97.8157043457031 72.1381759643555 36.0577125549316 4501.05126953125 208.118560791016 11.7579927444458 196.360565185547 51.3175773620605 61.8157043457031 157.0380859375 42.8157043457031 726.205993652344 75.6512145996094 47.9079437255859 14 214.654525756836 152.221954345703 171.429443359375 194.072189331055
375000 285000 1 91.8717422485352 71.0673904418945 36 4544.40869140625 199.93586730957 2.9358696937561 197 42.9391326904297 56.8684768676758 150.981002807617 34.9358711242676 678.348754882812 65.1472549438477 44.083122253418 11.0451383590698 188.422760009766 142.426025390625 171.401092529297 169.377624511719
375000 365000 0 94.3561553955078 69 36 4471.77001953125 197.997924804688 8.35615253448486 189.64176940918 70.3561553955078 59.358226776123 152.678070068359 38.3625984191895 811.936889648438 79.7079315185547 51.3497047424316 14.6845226287842 234.452392578125 159.006362915039 210.418167114258 201.409637451172
375000 495000 0 68.4766464233398 70 36 4551.57568359375 176.175689697266 -17.5233554840088 193.69905090332 21.3833808898926 87.6100540161133 128.122589111328 12.0824337005615 1303.17065429688 147.856658935547 78.5997619628906 21.3942089080811 423.533721923828 243.848495483398 276.077301025391 382.531585693359
375000 615000 1 72.0846862792969 72.1654663085938 36.165470123291 4428.90576171875 180.611099243164 -15.6478281021118 196.258926391602 26.3521709442139 91.2501525878906 130.517639160156 16.3521709442139 877.510986328125 88.0916213989258 57.4823570251465 15 258.561737060547 180.315048217773 212.998382568359 230.941864013672
375000 645000 1 79.1965484619141 73 36.7451934814453 4381.67919921875 186.743011474609 -9.05825805664062 195.80126953125 57.4462089538574 44.9417419433594 136.488189697266 23.8154315948486 752.952209472656 77.0560684204102 48.8929214477539 14.7451915740967 214.315948486328 155.715606689453 191.787094116211 186.771682739258
375000 815000 1 78.2053985595703 71 38.6098747253418 4058.4765625 178.10270690918 -3.77544236183167 181.878143310547 57.7125778198242 45.0048065185547 132.10270690918 28.8152770996094 776.333435058594 76.7077713012695 50.5071754455566 15 224.51823425293 158.214950561523 193.995193481445 197.90837097168
375000 85000 1 97.1122131347656 72.2389831542969 36 4519.8515625 208.693984985352 10.9854459762573 197.708541870117 53.6426658630371 126.83805847168 156.985443115234 43.7548828125 821.370788574219 94.0754547119141 49.8877830505371 21.6426658630371 269.114135742188 160.320571899414 162.790115356445 250.87516784668
385000 105000 1 94.5171279907227 74.5127487182617 36.9269828796387 4552.8203125 208.807815551758 7.59014511108398 201.217681884766 49.544002532959 137.542739868164 155.222061157227 39.8852195739746 814.005432128906 92.5602722167969 49.777946472168 20.368091583252 263.607788085938 162.260818481445 165.280090332031 243.680816650391
385000 145000 1 91.0315170288086 73.9951782226562 35.995174407959 4652.76708984375 206.984481811523 3.11972188949585 203.86474609375 43.9796485900879 109.932609558105 153.031509399414 34.9844741821289 800.245544433594 88.1240844726562 50.1085586547852 17.0518665313721 250.46044921875 166.268981933594 175.071166992188 228.600524902344
385000 225000 1 98.558349609375 73 36.1343193054199 4523.93505859375 208.420211791992 10.1907644271851 198.229446411133 51.1907653808594 62.558349609375 157.056442260742 42.6926689147949 674.333068847656 68.9183120727539 42.5545387268066 13 192.387344360352 140.416412353516 167.865676879883 173.889251708984
385000 305000 1 90.3131103515625 71.8226318359375 35.9626884460449 4576.4521484375 199 1.48616695404053 197.51383972168 42.1357421875 55.3131141662598 150.313110351562 33.3131141662598 712.849609375 68.332145690918 46.6452560424805 11 197.454483032227 151.659973144531 182.472763061523 177.379852294922
385000 345000 1 89.800407409668 70.3799819946289 35.9052467346191 4579.4140625 197.075561523438 2.70565795898438 194.369903564453 41.8004112243652 54.3799858093262 149.695571899414 32.9052467346191 810.916198730469 78.8471527099609 52.2713623046875 12.5252628326416 231.016189575195 169.234512329102 203.042953491211 204.86083984375
385000 435000 0 87.7259368896484 70 36 4613.6904296875 195.048934936523 1.35880529880524 193.690124511719 39.9772911071777 107.300285339355 148.241760253906 30.7259368896484 1235.91186523438 139.55354309082 75.1755599975586 20.4841709136963 394.717864990234 237.469421386719 272.227630615234 352.653930664062
385000 465000 0 76.3095245361328 70 36 4558.9267578125 183.38264465332 -9.47424697875977 192.856903076172 29.0403518676758 104.551628112793 136.04035949707 20.0403518676758 1301.00329589844 148.767181396484 78.2821960449219 21.2691764831543 422.879364013672 244.414138793945 275.966369628906 382.397125244141
385000 545000 0 62.7118644714355 71.0653305053711 36.0653305053711 4490.96240234375 170.646530151367 -23.3534641265869 194 15.7423496246338 80.7423477172852 121.03002166748 6.71186590194702 1104.48449707031 116.404670715332 72.3841781616211 17.2223434448242 342.830078125 218.086975097656 247.374420166016 311.385375976562
385000 595000 0 72.9996643066406 72 37 4381.2275390625 179.845779418945 -13.1708879470825 193.016662597656 27.3165512084961 91.1790008544922 130.179000854492 17.8291110992432 854.984497070312 86.0333404541016 56.0003395080566 15 251.767135620117 175.050338745117 207.237228393555 226.084030151367
385000 635000 1 80.003662109375 72.8754653930664 37.4995422363281 4306.13671875 185.880035400391 -6.99633884429932 192.876373291016 35.003662109375 56.6316070556641 136.379577636719 25.003662109375 750.549621582031 77.5454025268555 49.3713493347168 14.9249849319458 215.880752563477 155.114044189453 190.117218017578 190.455322265625
385000 675000 0 79.4025497436523 73 38 4270.6484375 184.402557373047 -7 191.402557373047 79.5428695678711 46 135.402557373047 26 732.169372558594 75 48.194896697998 14.402551651001 207.389801025391 151.389801025391 186.597442626953 181.987243652344
385000 75000 1 97.9417266845703 73 36.941722869873 4465.7578125 208.94172668457 11.883448600769 197.05827331543 54.941722869873 140.883453369141 156.94172668457 44.941722869873 821.815856933594 95.0582733154297 48.1165504455566 22.9417247772217 272.174835205078 158.233108520508 159.291381835938 251.291381835938
385000 795000 1 76.1261520385742 71 39 4055.78271484375 175.612350463867 -5.84956121444702 181.461898803711 55.6642456054688 43.6385765075684 129.12614440918 26.6642456054688 793.432189941406 78.4632873535156 52.9514198303223 14.5124263763428 229.877990722656 163.828033447266 195.337127685547 203.314224243164
385000 865000 1 81.6260757446289 68 37 3966.87060546875 180.030715942383 0.81311708688736 179.21760559082 62.4084739685059 94.4084701538086 134.408477783203 33.6260719299316 825.905212402344 85.7067337036133 53.2139320373535 16.2752017974854 247.524841308594 164.267700195312 198.080657958984 216.929473876953
395000 1145000 0 65.7929000854492 48 35 3089.44970703125 139.189346313477 4.79289770126343 134.396453857422 39.792896270752 92.7929000854492 106.792900085449 30.7928981781006 1156.46752929688 138.207107543945 56.6035499572754 30 398.621307373047 179.810653686523 200.810653686523 325.621307373047
395000 195000 1 93.1770248413086 73.6159362792969 36 4599.31787109375 206.177017211914 4.21588850021362 201.961135864258 45.8318252563477 56.1770248413086 153.177017211914 36.9644050598145 719.819946289062 75.3203659057617 46.842586517334 14 213.754043579102 150.773300170898 170.820068359375 191.138107299805
395000 265000 1 94.5610656738281 74 37 4535.52734375 204.622970581055 5.91695976257324 198.706008911133 47.5610656738281 58.9169616699219 153.561065673828 38.0195426940918 660.086059570312 64.1237258911133 42.4796180725098 11.1025838851929 181.166000366211 140.042282104492 171.980453491211 164.624481201172
395000 385000 0 93.3591384887695 69.5808639526367 35 4686.4580078125 203.226852416992 7.51694440841675 195.709899902344 52.6358451843262 92.0092849731445 155.712127685547 36.7782745361328 999.861145019531 105.116645812988 66.9761657714844 15.1171855926514 301.601623535156 208.829010009766 234.054534912109 271.9873046875
395000 505000 0 67.5135650634766 70.904541015625 36 4522.0107421875 175.513565063477 -17.4864311218262 193 21.4181079864502 85.5135650634766 126.513565063477 11.5135679244995 1145.36560058594 123.792053222656 74.0126647949219 18.0063343048096 359.489501953125 225.696594238281 252.456741333008 326.950866699219
395000 825000 1 81.5503082275391 69.7135467529297 38 3982.5693359375 179.41162109375 -0.449693202972412 179.861312866211 61.5503082275391 94.8957824707031 133.550308227539 32.8957824707031 800.3876953125 81.6454544067383 53.3680725097656 15.138689994812 237.511215209961 164.104217529297 193.251983642578 207.740600585938
405000 125000 1 94.4094390869141 76.5468063354492 36.4763565063477 4640.541015625 210.748428344727 3.61724925041199 207.13117980957 46.6172485351562 140.272079467773 155.677993774414 37.6172485351562 791.117309570312 89.1435394287109 47.1142044067383 20.2078094482422 254.887359619141 158.70475769043 163.157958984375 231.618804931641
405000 165000 1 92.1043472290039 74.30810546875 35.9625778198242 4668.83740234375 207.033462524414 2.41328978538513 204.620178222656 43.7962417602539 54.7253570556641 153.033462524414 34.7962417602539 738.31689453125 78.5707244873047 46.9291152954102 16.2372188568115 226.783065795898 155.866806030273 166.55012512207 202.400115966797
405000 245000 1 95.7196960449219 75 36.6409873962402 4557.0732421875 207.078704833984 4.62626504898071 202.452438354492 48.1520957946777 59.9852752685547 154.813125610352 38.9852752685547 642.590393066406 63.0827827453613 40.5622787475586 12 176.440536499023 134.952407836914 168.338470458984 159.561019897461
405000 325000 0 93.397834777832 72.7679595947266 36.3948860168457 4596.5029296875 203.376022338867 5.3978328704834 197.97819519043 45.3978309631348 57.3978309631348 153.141036987305 36.3978309631348 755.290710449219 74.0826721191406 52.1103782653809 10.3701257705688 213.504806518555 164.795211791992 189.311767578125 195.27571105957
405000 445000 0 87.0355758666992 71.1240234375 36 4593.14306640625 196.035583496094 1.03557693958282 195 39.3492965698242 132.450561523438 147.035583496094 30.3492984771729 1036.2236328125 110.92635345459 68.275032043457 16.6046772003174 320.402770996094 209.387359619141 230.325408935547 292.860046386719
405000 525000 1 74.3819580078125 71.4454498291016 36.4454498291016 4449.40185546875 181.416427612305 -10.1966400146484 191.613067626953 28.768892288208 91.4164276123047 132.416427612305 19.3819599151611 903.640319824219 90.6112289428711 60.3481407165527 14.5890188217163 267.298858642578 186.924911499023 214.935317993164 240.709854125977
405000 645000 1 84.4634246826172 72 38 4139.75 186.960586547852 0.463422447443008 186.497161865234 41.5151977539062 57.7820854187012 138.960586547852 32.3963928222656 701.967895507812 73.9206085205078 46.9206085205078 15 200.371109008789 146.377792358398 179.524215698242 178.371109008789
405000 85000 0 99 76.9827423095703 38.332592010498 4403.56005859375 210.967697143555 12.017261505127 198.950439453125 55.667407989502 140.667404174805 156.667404174805 46.017261505127 814.655578613281 94.7147445678711 44.667407989502 23.6824436187744 271.811645507812 153.349853515625 155 248.479034423828
415000 1165000 0 68.8147201538086 45.1852798461914 34.1852798461914 3094.22338867188 140.814712524414 9.81471920013428 131 44.5939331054688 95.8147201538086 109.814720153809 33.8147201538086 1153.85278320312 138.185287475586 55.1852798461914 31 399.370574951172 175.555847167969 196.555847167969 325.370574951172
415000 205000 1 92.8240814208984 75 35 4690.7919921875 206.733871459961 -3.46011877059937 210.193984985352 59.2248344421387 56.8240814208984 153.733871459961 34.2080497741699 650.083679199219 67.909782409668 38.1378440856934 16.1559104919434 191.673217773438 128.399475097656 162.645599365234 161.849136352539
415000 295000 1 92.4067535400391 75.8683242797852 37 4576.69677734375 205.293182373047 4.15564727783203 201.137542724609 45.155647277832 56.155647277832 152.293182373047 36.155647277832 689.332641601562 67.832633972168 47.8566055297852 10.9818897247314 191.635452270508 149.432281494141 177.575668334961 177.521881103516
415000 365000 1 84.3552551269531 71.1759338378906 35.7385139465332 4678.609375 195.672561645508 -1.82067394256592 197.493240356445 35.3552551269531 131.235153198242 146.235153198242 27.2994327545166 1040.09204101562 113.703178405762 69.2716064453125 15.3866529464722 319.520599365234 216.638900756836 230.025543212891 299.752380371094
415000 415000 1 91.8421859741211 71.0154800415039 36 4590.45263671875 201.637939453125 6.82670593261719 194.811233520508 44.8421821594238 137.826705932617 152.826705932617 35.8421821594238 917.708801269531 94.7343368530273 62.4847717285156 13.7802734375 274.513977050781 194.582778930664 210.174285888672 252.187042236328
415000 485000 0 82.3890533447266 71.7172622680664 36.7172622680664 4507.06982421875 190.763641357422 -2.76429843902588 193.527938842773 35.6717910766602 91.1079406738281 140.9169921875 26.6717929840088 876.232727050781 87.8983917236328 59.8697090148926 14.0375318527222 258.938812255859 185.950241088867 207.286544799805 234.863754272461
415000 575000 1 82.3002243041992 72 38 4205.2275390625 185.200881958008 -0.699773669242859 185.900650024414 118.501098632812 48.3002281188965 136.86994934082 29.6004524230957 684.118347167969 73.6997756958008 46.0306930541992 14 194.099319458008 144.328720092773 178.099319458008 165.59098815918
415000 615000 1 80.2494812011719 71.7903060913086 38.1158866882324 4099.67041015625 181.163955688477 -3.18488788604736 184.348846435547 38.4591751098633 95.4895324707031 133.489532470703 28.6992263793945 737.280029296875 76.7047805786133 50.2704124450684 14 211.602737426758 156.099365234375 185.533737182617 189.037109375
415000 855000 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
425000 105000 0 99.9562911987305 78.1603927612305 38 4546.0751953125 214.744537353516 10.6055097579956 204.139022827148 54.2333641052246 144.489074707031 160.328689575195 44.7659034729004 793.116638183594 89.6059951782227 44 22.3721446990967 260.956268310547 151.861709594727 154.606246948242 234.211730957031
425000 1065000 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
425000 1145000 0 69.4194183349609 46 35 3094.64990234375 141.419418334961 10.4194164276123 131 55.6193351745605 96.3069076538086 110.306907653809 34.4194145202637 1153.22521972656 138.370880126953 55.7902908325195 30.3222122192383 397.854248046875 177.370880126953 197.370880126953 328.791931152344
425000 1185000 0 67.1058807373047 44 33 3132.5234375 138.105880737305 8.10588073730469 130 38.9529228210449 95.1058807373047 108.105880737305 31.1058807373047 1187.57055664062 141.841186523438 56.8941192626953 31 410.523529052734 180.682357788086 200.735305786133 370.576477050781
425000 275000 1 91.9499206542969 76 37 4605.328125 205.919662475586 1.1375025510788 204.782165527344 44.0571708679199 54.9768371582031 151.946578979492 34.0571708679199 655.994018554688 64.0500793457031 44.0231628417969 11 180.962249755859 140.989166259766 170.076583862305 166.069488525391
425000 515000 1 88.0169143676758 72.1174621582031 37.1174659729004 4394.99072265625 194.261444091797 3.01691293716431 191.244537353516 125.016914367676 52.1174659729004 145.160888671875 33.1343765258789 688.333190917969 70.748161315918 45.9926910400391 13 194.632995605469 143.894439697266 177.64030456543 168.904037475586
425000 555000 1 84.4595336914062 72 38 4259.8623046875 188.263198852539 1.43268060684204 186.830520629883 121.290054321289 49.7337608337402 139.290054321289 31.5911350250244 664.052185058594 71.5673217773438 44.698917388916 14 189.701965332031 138.266235351562 174.107788085938 159.833557128906
425000 585000 0 84.3796005249023 72 39 4131.3759765625 184.975189208984 1.37960040569305 183.595596313477 119.862144470215 50.3796005249023 137.302841186523 32.3796005249023 667.4921875 71.8102035522461 45.2146110534668 14.5955905914307 188.507354736328 141.643829345703 172.620407104492 162.530776977539
425000 635000 1 86.7237243652344 71 39 3986.7236328125 185.723724365234 3.72372817993164 182 46.7237281799316 54.7237281799316 138.723724365234 36.7237281799316 684.657653808594 72 47 14.7237281799316 194.552551269531 145.276275634766 174.276275634766 172.276275634766
435000 1105000 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
435000 155000 1 93.5149993896484 75 35.5067481994629 4736.4287109375 208.476516723633 -0.493252336978912 208.969772338867 43.5149993896484 57.0217475891113 154.983261108398 33.5149993896484 753.015625 81.4180755615234 47.9750137329102 17.983268737793 235.79443359375 159.376586914062 165.460021972656 207.80290222168
435000 195000 1 96.5541381835938 75 35.3698959350586 4663.90576171875 209.554138183594 0.924037218093872 208.630111694336 71.7023849487305 61.2565269470215 156.554138183594 37.554141998291 630.638793945312 65.7808837890625 36.8891639709473 15.7434740066528 186.821960449219 124.999984741211 156.221649169922 156.597747802734
435000 225000 1 91.2189254760742 75 36 4682.16015625 204.788055419922 -3.21194124221802 208 60.8776817321777 55.2189292907715 151.452072143555 32.2189292907715 644.213134765625 63.8193206787109 37.5479202270508 14.0948915481567 184.833541870117 130.721603393555 163.074630737305 157.795288085938
435000 315000 1 93.4929656982422 74.7218475341797 35.2148132324219 4785.83447265625 209.917221069336 1.59517848491669 208.322052001953 43.0194396972656 57.1953735351562 156.195373535156 34.2148132324219 698.418884277344 67.6390762329102 49.3609237670898 9 193.424255371094 154.063339233398 178.424255371094 180.146102905273
435000 355000 1 92.182258605957 73 35.1458625793457 4758.4208984375 206.936218261719 2.6139702796936 204.322250366211 42.0211334228516 73.7376403808594 155.036392211914 33.4681091308594 787.6298828125 79.1334381103516 57.3098220825195 9.83887672424316 226.008407592773 179.130401611328 190.31852722168 210.722564697266
435000 395000 0 93.0331192016602 72 36.9072570800781 4514.8056640625 201.39404296875 7.2264928817749 194.167556762695 46.0331153869629 71.9079437255859 152.125854492188 37.2085571289062 779.724487304688 76.8000183105469 55.4284439086914 10.3867530822754 222.533798217773 175.454956054688 187.454956054688 205.415237426758
435000 425000 0 94.4735870361328 72.7258529663086 37 4502.712890625 203.451705932617 9.4517068862915 194 48.4517059326172 58.4735908508301 153.604843139648 39.4517059326172 694.940856933594 66.8428955078125 47.6999969482422 11 192.206802368164 152.342025756836 172.542892456055 174.779525756836
435000 475000 1 91.3860855102539 73 37 4478.8212890625 199.425384521484 5.91542434692383 193.509963989258 125.659362792969 55.9154243469238 149.915420532227 35.9606971740723 665.291625976562 66.1631774902344 44.2477531433105 12 185.123382568359 140.594039916992 171.410934448242 163.692581176758
445000 205000 1 97.1224746704102 75 36 4651.5517578125 210.426498413086 4.14612913131714 206.280364990234 73 61.1224746704102 157.5380859375 39.1224746704102 626.391784667969 61.6798858642578 37.0827293395996 13.6959753036499 179.946029663086 127.406089782715 156.679885864258 154.442504882812
445000 255000 1 93.0619506835938 75 35.1253967285156 4728.84130859375 208.366744995117 -0.507857501506805 208.874603271484 44.9258422851562 56.5698051452637 154.366744995117 33.0619468688965 625.498962402344 60.3525314331055 38.1494750976562 12.0776624679565 172.73649597168 129.697128295898 162.26692199707 152.870254516602
445000 285000 1 93.0285797119141 75 35 4798.541015625 210.047485351562 0 210.047485351562 42.564868927002 57.014289855957 156.028579711914 33.564868927002 646.394836425781 61.985710144043 43.0189056396484 9.98570823669434 176.01383972168 138.903457641602 169.023513793945 161.028137207031
445000 445000 1 92.7873458862305 72.2906799316406 37 4481.2099609375 200.58381652832 7.37115478515625 193.212661743164 111.924270629883 57.5746879577637 150.787338256836 37.284008026123 642.987731933594 63.5124588012695 43.0249176025391 10.7873439788818 176.774948120117 139.184463500977 164.537368774414 159.200256347656
445000 495000 0 84.6208190917969 72 37 4421.79296875 192.226593017578 0.159773707389832 192.066818237305 56.103630065918 48.6876373291016 142.08186340332 29.6208190917969 715.608459472656 69.5898208618164 49.1685447692871 11 200.151184082031 154.966674804688 179.825180053711 180.873733520508
445000 565000 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
455000 1135000 0 71 44 33 3212 143 11 132 58 99 113 34 1171 140 57 31 404 180 200 329
455000 1165000 0 68.6873397827148 43 32 3268.34057617188 140.622192382812 9.62219429016113 131 53.6873397827148 98.1302871704102 112.13028717041 30.6873397827148 1189.94116210938 141.377807617188 57.4429512023926 30.5080947875977 409.690460205078 181.31266784668 201.804565429688 370.133422851562
